media_id,timestamp,media_type,permalink,metric,value,collected_at
18085454563641405,2025-05-13T11:13:47+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DJl3dmcM_5t/,shares,7,2025-05-16T20:17:00.517320
18085454563641405,2025-05-13T11:13:47+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DJl3dmcM_5t/,total_interactions,161,2025-05-16T20:17:00.517320
17938670954889231,2025-05-02T16:10:52+0000,IMAGE,https://www.instagram.com/p/DJKEt4iCSeY/,reach,3770,2025-05-16T20:17:00.887679
17938670954889231,2025-05-02T16:10:52+0000,IMAGE,https://www.instagram.com/p/DJKEt4iCSeY/,saved,3,2025-05-16T20:17:00.887679
17938670954889231,2025-05-02T16:10:52+0000,IMAGE,https://www.instagram.com/p/DJKEt4iCSeY/,likes,45,2025-05-16T20:17:00.887679
17938670954889231,2025-05-02T16:10:52+0000,IMAGE,https://www.instagram.com/p/DJKEt4iCSeY/,comments,1,2025-05-16T20:17:00.887679
17938670954889231,2025-05-02T16:10:52+0000,IMAGE,https://www.instagram.com/p/DJKEt4iCSeY/,shares,6,2025-05-16T20:17:00.887679
17938670954889231,2025-05-02T16:10:52+0000,IMAGE,https://www.instagram.com/p/DJKEt4iCSeY/,views,5555,2025-05-16T20:17:00.887679
17938670954889231,2025-05-02T16:10:52+0000,IMAGE,https://www.instagram.com/p/DJKEt4iCSeY/,total_interactions,55,2025-05-16T20:17:00.887679
17968808441891449,2025-04-27T17:00:00+0000,IMAGE,https://www.instagram.com/p/DI9SYL4s9O_/,reach,2980,2025-05-16T20:17:01.552830
17968808441891449,2025-04-27T17:00:00+0000,IMAGE,https://www.instagram.com/p/DI9SYL4s9O_/,saved,6,2025-05-16T20:17:01.552830
17968808441891449,2025-04-27T17:00:00+0000,IMAGE,https://www.instagram.com/p/DI9SYL4s9O_/,likes,95,2025-05-16T20:17:01.552830
17968808441891449,2025-04-27T17:00:00+0000,IMAGE,https://www.instagram.com/p/DI9SYL4s9O_/,comments,4,2025-05-16T20:17:01.552830
17968808441891449,2025-04-27T17:00:00+0000,IMAGE,https://www.instagram.com/p/DI9SYL4s9O_/,shares,6,2025-05-16T20:17:01.552830
17968808441891449,2025-04-27T17:00:00+0000,IMAGE,https://www.instagram.com/p/DI9SYL4s9O_/,views,5179,2025-05-16T20:17:01.552830
17968808441891449,2025-04-27T17:00:00+0000,IMAGE,https://www.instagram.com/p/DI9SYL4s9O_/,total_interactions,111,2025-05-16T20:17:01.552830
18040665566226629,2025-04-22T15:58:53+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DIwTZXiC7yp/,reach,2093,2025-05-16T20:17:02.113828
18040665566226629,2025-04-22T15:58:53+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DIwTZXiC7yp/,saved,0,2025-05-16T20:17:02.113828
18040665566226629,2025-04-22T15:58:53+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DIwTZXiC7yp/,likes,70,2025-05-16T20:17:02.113828
18040665566226629,2025-04-22T15:58:53+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DIwTZXiC7yp/,comments,5,2025-05-16T20:17:02.113828
18040665566226629,2025-04-22T15:58:53+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DIwTZXiC7yp/,shares,4,2025-05-16T20:17:02.113828
18040665566226629,2025-04-22T15:58:53+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DIwTZXiC7yp/,total_interactions,79,2025-05-16T20:17:02.113828
18058525082112745,2025-04-13T17:30:00+0000,IMAGE,https://www.instagram.com/p/DIZSu6xMGGc/,reach,4674,2025-05-16T20:17:02.551645
18058525082112745,2025-04-13T17:30:00+0000,IMAGE,https://www.instagram.com/p/DIZSu6xMGGc/,saved,3,2025-05-16T20:17:02.551645
18058525082112745,2025-04-13T17:30:00+0000,IMAGE,https://www.instagram.com/p/DIZSu6xMGGc/,likes,51,2025-05-16T20:17:02.551645
18058525082112745,2025-04-13T17:30:00+0000,IMAGE,https://www.instagram.com/p/DIZSu6xMGGc/,comments,0,2025-05-16T20:17:02.551645
18058525082112745,2025-04-13T17:30:00+0000,IMAGE,https://www.instagram.com/p/DIZSu6xMGGc/,shares,3,2025-05-16T20:17:02.551645
18058525082112745,2025-04-13T17:30:00+0000,IMAGE,https://www.instagram.com/p/DIZSu6xMGGc/,views,6755,2025-05-16T20:17:02.551645
18058525082112745,2025-04-13T17:30:00+0000,IMAGE,https://www.instagram.com/p/DIZSu6xMGGc/,total_interactions,57,2025-05-16T20:17:02.551645
18059558840281816,2025-04-02T16:54:55+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DH856Sxs-cY/,reach,1686,2025-05-16T20:17:02.981452
18059558840281816,2025-04-02T16:54:55+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DH856Sxs-cY/,saved,2,2025-05-16T20:17:02.981452
18059558840281816,2025-04-02T16:54:55+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DH856Sxs-cY/,likes,72,2025-05-16T20:17:02.981452
18059558840281816,2025-04-02T16:54:55+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DH856Sxs-cY/,comments,4,2025-05-16T20:17:02.981452
18059558840281816,2025-04-02T16:54:55+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DH856Sxs-cY/,shares,2,2025-05-16T20:17:02.981452
18059558840281816,2025-04-02T16:54:55+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DH856Sxs-cY/,total_interactions,80,2025-05-16T20:17:02.981452
18009263411542423,2025-03-29T11:49:15+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DHyDwA-Mkzg/,reach,2437,2025-05-16T20:17:03.357248
18009263411542423,2025-03-29T11:49:15+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DHyDwA-Mkzg/,saved,3,2025-05-16T20:17:03.357248
18009263411542423,2025-03-29T11:49:15+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DHyDwA-Mkzg/,likes,50,2025-05-16T20:17:03.357248
18009263411542423,2025-03-29T11:49:15+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DHyDwA-Mkzg/,comments,0,2025-05-16T20:17:03.357248
18009263411542423,2025-03-29T11:49:15+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DHyDwA-Mkzg/,shares,12,2025-05-16T20:17:03.357248
18009263411542423,2025-03-29T11:49:15+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DHyDwA-Mkzg/,total_interactions,65,2025-05-16T20:17:03.357248
18018011849692877,2025-03-14T11:31:44+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DHLZ0ipM-aH/,reach,2573,2025-05-16T20:17:03.931641
18018011849692877,2025-03-14T11:31:44+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DHLZ0ipM-aH/,saved,1,2025-05-16T20:17:03.931641
18018011849692877,2025-03-14T11:31:44+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DHLZ0ipM-aH/,likes,110,2025-05-16T20:17:03.931641
18018011849692877,2025-03-14T11:31:44+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DHLZ0ipM-aH/,comments,3,2025-05-16T20:17:03.931641
18018011849692877,2025-03-14T11:31:44+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DHLZ0ipM-aH/,shares,2,2025-05-16T20:17:03.931641
18018011849692877,2025-03-14T11:31:44+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DHLZ0ipM-aH/,total_interactions,116,2025-05-16T20:17:03.931641
18085454563641405,2025-05-13T11:13:47+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DJl3dmcM_5t/,reach,2044,2025-05-16T20:17:05.861042
18085454563641405,2025-05-13T11:13:47+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DJl3dmcM_5t/,saved,1,2025-05-16T20:17:05.861042
18085454563641405,2025-05-13T11:13:47+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DJl3dmcM_5t/,likes,148,2025-05-16T20:17:05.861042
18085454563641405,2025-05-13T11:13:47+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DJl3dmcM_5t/,comments,5,2025-05-16T20:17:05.861042
18085454563641405,2025-05-13T11:13:47+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DJl3dmcM_5t/,shares,7,2025-05-16T20:17:05.861042
18085454563641405,2025-05-13T11:13:47+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DJl3dmcM_5t/,total_interactions,161,2025-05-16T20:17:05.861042
17938670954889231,2025-05-02T16:10:52+0000,IMAGE,https://www.instagram.com/p/DJKEt4iCSeY/,reach,3770,2025-05-16T20:17:06.281275
17938670954889231,2025-05-02T16:10:52+0000,IMAGE,https://www.instagram.com/p/DJKEt4iCSeY/,saved,3,2025-05-16T20:17:06.281275
17938670954889231,2025-05-02T16:10:52+0000,IMAGE,https://www.instagram.com/p/DJKEt4iCSeY/,likes,45,2025-05-16T20:17:06.281275
17938670954889231,2025-05-02T16:10:52+0000,IMAGE,https://www.instagram.com/p/DJKEt4iCSeY/,comments,1,2025-05-16T20:17:06.281275
17938670954889231,2025-05-02T16:10:52+0000,IMAGE,https://www.instagram.com/p/DJKEt4iCSeY/,shares,6,2025-05-16T20:17:06.281275
17938670954889231,2025-05-02T16:10:52+0000,IMAGE,https://www.instagram.com/p/DJKEt4iCSeY/,views,5555,2025-05-16T20:17:06.281275
17938670954889231,2025-05-02T16:10:52+0000,IMAGE,https://www.instagram.com/p/DJKEt4iCSeY/,total_interactions,55,2025-05-16T20:17:06.281275
17968808441891449,2025-04-27T17:00:00+0000,IMAGE,https://www.instagram.com/p/DI9SYL4s9O_/,reach,2980,2025-05-16T20:17:06.951015
17968808441891449,2025-04-27T17:00:00+0000,IMAGE,https://www.instagram.com/p/DI9SYL4s9O_/,saved,6,2025-05-16T20:17:06.951015
17968808441891449,2025-04-27T17:00:00+0000,IMAGE,https://www.instagram.com/p/DI9SYL4s9O_/,likes,95,2025-05-16T20:17:06.951015
17968808441891449,2025-04-27T17:00:00+0000,IMAGE,https://www.instagram.com/p/DI9SYL4s9O_/,comments,4,2025-05-16T20:17:06.951015
17968808441891449,2025-04-27T17:00:00+0000,IMAGE,https://www.instagram.com/p/DI9SYL4s9O_/,shares,6,2025-05-16T20:17:06.951015
17968808441891449,2025-04-27T17:00:00+0000,IMAGE,https://www.instagram.com/p/DI9SYL4s9O_/,views,5179,2025-05-16T20:17:06.951015
17968808441891449,2025-04-27T17:00:00+0000,IMAGE,https://www.instagram.com/p/DI9SYL4s9O_/,total_interactions,111,2025-05-16T20:17:06.951015
18040665566226629,2025-04-22T15:58:53+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DIwTZXiC7yp/,reach,2093,2025-05-16T20:17:07.361311
18040665566226629,2025-04-22T15:58:53+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DIwTZXiC7yp/,saved,0,2025-05-16T20:17:07.361311
18040665566226629,2025-04-22T15:58:53+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DIwTZXiC7yp/,likes,70,2025-05-16T20:17:07.361311
18040665566226629,2025-04-22T15:58:53+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DIwTZXiC7yp/,comments,5,2025-05-16T20:17:07.361311
18040665566226629,2025-04-22T15:58:53+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DIwTZXiC7yp/,shares,4,2025-05-16T20:17:07.361311
18040665566226629,2025-04-22T15:58:53+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DIwTZXiC7yp/,total_interactions,79,2025-05-16T20:17:07.361311
18058525082112745,2025-04-13T17:30:00+0000,IMAGE,https://www.instagram.com/p/DIZSu6xMGGc/,reach,4674,2025-05-16T20:17:08.352843
18058525082112745,2025-04-13T17:30:00+0000,IMAGE,https://www.instagram.com/p/DIZSu6xMGGc/,saved,3,2025-05-16T20:17:08.352843
18058525082112745,2025-04-13T17:30:00+0000,IMAGE,https://www.instagram.com/p/DIZSu6xMGGc/,likes,51,2025-05-16T20:17:08.352843
18058525082112745,2025-04-13T17:30:00+0000,IMAGE,https://www.instagram.com/p/DIZSu6xMGGc/,comments,0,2025-05-16T20:17:08.352843
18058525082112745,2025-04-13T17:30:00+0000,IMAGE,https://www.instagram.com/p/DIZSu6xMGGc/,shares,3,2025-05-16T20:17:08.352843
18058525082112745,2025-04-13T17:30:00+0000,IMAGE,https://www.instagram.com/p/DIZSu6xMGGc/,views,6755,2025-05-16T20:17:08.352843
18058525082112745,2025-04-13T17:30:00+0000,IMAGE,https://www.instagram.com/p/DIZSu6xMGGc/,total_interactions,57,2025-05-16T20:17:08.352843
18059558840281816,2025-04-02T16:54:55+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DH856Sxs-cY/,reach,1686,2025-05-16T20:17:08.741415
18059558840281816,2025-04-02T16:54:55+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DH856Sxs-cY/,saved,2,2025-05-16T20:17:08.741415
18059558840281816,2025-04-02T16:54:55+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DH856Sxs-cY/,likes,72,2025-05-16T20:17:08.741415
18059558840281816,2025-04-02T16:54:55+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DH856Sxs-cY/,comments,4,2025-05-16T20:17:08.741415
18059558840281816,2025-04-02T16:54:55+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DH856Sxs-cY/,shares,2,2025-05-16T20:17:08.741415
18059558840281816,2025-04-02T16:54:55+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DH856Sxs-cY/,total_interactions,80,2025-05-16T20:17:08.741415
18009263411542423,2025-03-29T11:49:15+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DHyDwA-Mkzg/,reach,2437,2025-05-16T20:17:09.191708
18009263411542423,2025-03-29T11:49:15+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DHyDwA-Mkzg/,saved,3,2025-05-16T20:17:09.191708
18009263411542423,2025-03-29T11:49:15+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DHyDwA-Mkzg/,likes,50,2025-05-16T20:17:09.191708
18009263411542423,2025-03-29T11:49:15+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DHyDwA-Mkzg/,comments,0,2025-05-16T20:17:09.191708
18009263411542423,2025-03-29T11:49:15+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DHyDwA-Mkzg/,shares,12,2025-05-16T20:17:09.191708
18009263411542423,2025-03-29T11:49:15+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DHyDwA-Mkzg/,total_interactions,65,2025-05-16T20:17:09.191708
18018011849692877,2025-03-14T11:31:44+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DHLZ0ipM-aH/,reach,2573,2025-05-16T20:17:09.551415
18018011849692877,2025-03-14T11:31:44+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DHLZ0ipM-aH/,saved,1,2025-05-16T20:17:09.551415
18018011849692877,2025-03-14T11:31:44+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DHLZ0ipM-aH/,likes,110,2025-05-16T20:17:09.551415
18018011849692877,2025-03-14T11:31:44+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DHLZ0ipM-aH/,comments,3,2025-05-16T20:17:09.551415
18018011849692877,2025-03-14T11:31:44+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DHLZ0ipM-aH/,shares,2,2025-05-16T20:17:09.551415
18018011849692877,2025-03-14T11:31:44+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DHLZ0ipM-aH/,total_interactions,116,2025-05-16T20:17:09.551415
18085454563641405,2025-05-13T11:13:47+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DJl3dmcM_5t/,reach,2044,2025-05-16T20:17:11.304155
18085454563641405,2025-05-13T11:13:47+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DJl3dmcM_5t/,saved,1,2025-05-16T20:17:11.304155
18085454563641405,2025-05-13T11:13:47+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DJl3dmcM_5t/,likes,148,2025-05-16T20:17:11.304155
18085454563641405,2025-05-13T11:13:47+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DJl3dmcM_5t/,comments,5,2025-05-16T20:17:11.304155
18085454563641405,2025-05-13T11:13:47+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DJl3dmcM_5t/,shares,7,2025-05-16T20:17:11.304155
18085454563641405,2025-05-13T11:13:47+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DJl3dmcM_5t/,total_interactions,161,2025-05-16T20:17:11.304155
17938670954889231,2025-05-02T16:10:52+0000,IMAGE,https://www.instagram.com/p/DJKEt4iCSeY/,reach,3770,2025-05-16T20:17:11.679056
17938670954889231,2025-05-02T16:10:52+0000,IMAGE,https://www.instagram.com/p/DJKEt4iCSeY/,saved,3,2025-05-16T20:17:11.679056
17938670954889231,2025-05-02T16:10:52+0000,IMAGE,https://www.instagram.com/p/DJKEt4iCSeY/,likes,45,2025-05-16T20:17:11.679056
17938670954889231,2025-05-02T16:10:52+0000,IMAGE,https://www.instagram.com/p/DJKEt4iCSeY/,comments,1,2025-05-16T20:17:11.679056
17938670954889231,2025-05-02T16:10:52+0000,IMAGE,https://www.instagram.com/p/DJKEt4iCSeY/,shares,6,2025-05-16T20:17:11.679056
17938670954889231,2025-05-02T16:10:52+0000,IMAGE,https://www.instagram.com/p/DJKEt4iCSeY/,views,5555,2025-05-16T20:17:11.679056
17938670954889231,2025-05-02T16:10:52+0000,IMAGE,https://www.instagram.com/p/DJKEt4iCSeY/,total_interactions,55,2025-05-16T20:17:11.679056
17968808441891449,2025-04-27T17:00:00+0000,IMAGE,https://www.instagram.com/p/DI9SYL4s9O_/,reach,2980,2025-05-16T20:17:12.361391
17968808441891449,2025-04-27T17:00:00+0000,IMAGE,https://www.instagram.com/p/DI9SYL4s9O_/,saved,6,2025-05-16T20:17:12.361391
17968808441891449,2025-04-27T17:00:00+0000,IMAGE,https://www.instagram.com/p/DI9SYL4s9O_/,likes,95,2025-05-16T20:17:12.361391
17968808441891449,2025-04-27T17:00:00+0000,IMAGE,https://www.instagram.com/p/DI9SYL4s9O_/,comments,4,2025-05-16T20:17:12.361391
17968808441891449,2025-04-27T17:00:00+0000,IMAGE,https://www.instagram.com/p/DI9SYL4s9O_/,shares,6,2025-05-16T20:17:12.361391
17968808441891449,2025-04-27T17:00:00+0000,IMAGE,https://www.instagram.com/p/DI9SYL4s9O_/,views,5179,2025-05-16T20:17:12.361391
17968808441891449,2025-04-27T17:00:00+0000,IMAGE,https://www.instagram.com/p/DI9SYL4s9O_/,total_interactions,111,2025-05-16T20:17:12.361391
18040665566226629,2025-04-22T15:58:53+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DIwTZXiC7yp/,reach,2093,2025-05-16T20:17:12.777431
18040665566226629,2025-04-22T15:58:53+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DIwTZXiC7yp/,saved,0,2025-05-16T20:17:12.777431
18040665566226629,2025-04-22T15:58:53+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DIwTZXiC7yp/,likes,70,2025-05-16T20:17:12.777431
18040665566226629,2025-04-22T15:58:53+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DIwTZXiC7yp/,comments,5,2025-05-16T20:17:12.777431
18040665566226629,2025-04-22T15:58:53+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DIwTZXiC7yp/,shares,4,2025-05-16T20:17:12.777431
18040665566226629,2025-04-22T15:58:53+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DIwTZXiC7yp/,total_interactions,79,2025-05-16T20:17:12.777431
18058525082112745,2025-04-13T17:30:00+0000,IMAGE,https://www.instagram.com/p/DIZSu6xMGGc/,reach,4674,2025-05-16T20:17:13.131335
18058525082112745,2025-04-13T17:30:00+0000,IMAGE,https://www.instagram.com/p/DIZSu6xMGGc/,saved,3,2025-05-16T20:17:13.131335
18058525082112745,2025-04-13T17:30:00+0000,IMAGE,https://www.instagram.com/p/DIZSu6xMGGc/,likes,51,2025-05-16T20:17:13.131335
18058525082112745,2025-04-13T17:30:00+0000,IMAGE,https://www.instagram.com/p/DIZSu6xMGGc/,comments,0,2025-05-16T20:17:13.131335
18058525082112745,2025-04-13T17:30:00+0000,IMAGE,https://www.instagram.com/p/DIZSu6xMGGc/,shares,3,2025-05-16T20:17:13.131335
18058525082112745,2025-04-13T17:30:00+0000,IMAGE,https://www.instagram.com/p/DIZSu6xMGGc/,views,6755,2025-05-16T20:17:13.131335
18058525082112745,2025-04-13T17:30:00+0000,IMAGE,https://www.instagram.com/p/DIZSu6xMGGc/,total_interactions,57,2025-05-16T20:17:13.131335
18059558840281816,2025-04-02T16:54:55+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DH856Sxs-cY/,reach,1686,2025-05-16T20:17:13.491368
18059558840281816,2025-04-02T16:54:55+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DH856Sxs-cY/,saved,2,2025-05-16T20:17:13.491368
18059558840281816,2025-04-02T16:54:55+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DH856Sxs-cY/,likes,72,2025-05-16T20:17:13.491368
18059558840281816,2025-04-02T16:54:55+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DH856Sxs-cY/,comments,4,2025-05-16T20:17:13.491368
18059558840281816,2025-04-02T16:54:55+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DH856Sxs-cY/,shares,2,2025-05-16T20:17:13.491368
18059558840281816,2025-04-02T16:54:55+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DH856Sxs-cY/,total_interactions,80,2025-05-16T20:17:13.491368
18009263411542423,2025-03-29T11:49:15+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DHyDwA-Mkzg/,reach,2437,2025-05-16T20:17:13.876770
18009263411542423,2025-03-29T11:49:15+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DHyDwA-Mkzg/,saved,3,2025-05-16T20:17:13.876770
18009263411542423,2025-03-29T11:49:15+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DHyDwA-Mkzg/,likes,50,2025-05-16T20:17:13.876770
18009263411542423,2025-03-29T11:49:15+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DHyDwA-Mkzg/,comments,0,2025-05-16T20:17:13.876770
18009263411542423,2025-03-29T11:49:15+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DHyDwA-Mkzg/,shares,12,2025-05-16T20:17:13.876770
18009263411542423,2025-03-29T11:49:15+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DHyDwA-Mkzg/,total_interactions,65,2025-05-16T20:17:13.876770
18018011849692877,2025-03-14T11:31:44+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DHLZ0ipM-aH/,reach,2573,2025-05-16T20:17:14.391220
18018011849692877,2025-03-14T11:31:44+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DHLZ0ipM-aH/,saved,1,2025-05-16T20:17:14.391220
18018011849692877,2025-03-14T11:31:44+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DHLZ0ipM-aH/,likes,110,2025-05-16T20:17:14.391220
18018011849692877,2025-03-14T11:31:44+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DHLZ0ipM-aH/,comments,3,2025-05-16T20:17:14.391220
18018011849692877,2025-03-14T11:31:44+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DHLZ0ipM-aH/,shares,2,2025-05-16T20:17:14.391220
18018011849692877,2025-03-14T11:31:44+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DHLZ0ipM-aH/,total_interactions,116,2025-05-16T20:17:14.391220
18085454563641405,2025-05-13T11:13:47+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DJl3dmcM_5t/,reach,2044,2025-05-16T20:17:16.366306
18085454563641405,2025-05-13T11:13:47+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DJl3dmcM_5t/,saved,1,2025-05-16T20:17:16.366306
18085454563641405,2025-05-13T11:13:47+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DJl3dmcM_5t/,likes,148,2025-05-16T20:17:16.366306
18085454563641405,2025-05-13T11:13:47+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DJl3dmcM_5t/,comments,5,2025-05-16T20:17:16.366306
18085454563641405,2025-05-13T11:13:47+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DJl3dmcM_5t/,shares,7,2025-05-16T20:17:16.366306
18085454563641405,2025-05-13T11:13:47+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DJl3dmcM_5t/,total_interactions,161,2025-05-16T20:17:16.366306
17938670954889231,2025-05-02T16:10:52+0000,IMAGE,https://www.instagram.com/p/DJKEt4iCSeY/,reach,3770,2025-05-16T20:17:16.751364
17938670954889231,2025-05-02T16:10:52+0000,IMAGE,https://www.instagram.com/p/DJKEt4iCSeY/,saved,3,2025-05-16T20:17:16.751364
17938670954889231,2025-05-02T16:10:52+0000,IMAGE,https://www.instagram.com/p/DJKEt4iCSeY/,likes,45,2025-05-16T20:17:16.751364
17938670954889231,2025-05-02T16:10:52+0000,IMAGE,https://www.instagram.com/p/DJKEt4iCSeY/,comments,1,2025-05-16T20:17:16.751364
17938670954889231,2025-05-02T16:10:52+0000,IMAGE,https://www.instagram.com/p/DJKEt4iCSeY/,shares,6,2025-05-16T20:17:16.751364
17938670954889231,2025-05-02T16:10:52+0000,IMAGE,https://www.instagram.com/p/DJKEt4iCSeY/,views,5555,2025-05-16T20:17:16.751364
17938670954889231,2025-05-02T16:10:52+0000,IMAGE,https://www.instagram.com/p/DJKEt4iCSeY/,total_interactions,55,2025-05-16T20:17:16.751364
17968808441891449,2025-04-27T17:00:00+0000,IMAGE,https://www.instagram.com/p/DI9SYL4s9O_/,reach,2980,2025-05-16T20:17:17.371607
17968808441891449,2025-04-27T17:00:00+0000,IMAGE,https://www.instagram.com/p/DI9SYL4s9O_/,saved,6,2025-05-16T20:17:17.371607
17968808441891449,2025-04-27T17:00:00+0000,IMAGE,https://www.instagram.com/p/DI9SYL4s9O_/,likes,95,2025-05-16T20:17:17.371607
17968808441891449,2025-04-27T17:00:00+0000,IMAGE,https://www.instagram.com/p/DI9SYL4s9O_/,comments,4,2025-05-16T20:17:17.371607
17968808441891449,2025-04-27T17:00:00+0000,IMAGE,https://www.instagram.com/p/DI9SYL4s9O_/,shares,6,2025-05-16T20:17:17.371607
17968808441891449,2025-04-27T17:00:00+0000,IMAGE,https://www.instagram.com/p/DI9SYL4s9O_/,views,5179,2025-05-16T20:17:17.371607
17968808441891449,2025-04-27T17:00:00+0000,IMAGE,https://www.instagram.com/p/DI9SYL4s9O_/,total_interactions,111,2025-05-16T20:17:17.371607
18040665566226629,2025-04-22T15:58:53+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DIwTZXiC7yp/,reach,2093,2025-05-16T20:17:17.731163
18040665566226629,2025-04-22T15:58:53+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DIwTZXiC7yp/,saved,0,2025-05-16T20:17:17.731163
18040665566226629,2025-04-22T15:58:53+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DIwTZXiC7yp/,likes,70,2025-05-16T20:17:17.731163
18040665566226629,2025-04-22T15:58:53+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DIwTZXiC7yp/,comments,5,2025-05-16T20:17:17.731163
18040665566226629,2025-04-22T15:58:53+0000,CAROUSEL_ALBUM,https://www.instagram.com/p/DIwTZXiC7yp/,shares,4,2025-05-16T20:17:17.731163
