url,fecha,tipo,texto,hashtags,likes,comentarios
https://www.instagram.com/b3tterrunclubb/p/DBbE-sRItNy/,2024-10-22T10:29:06.000Z,imagen,,,596 Me gusta,18
https://www.instagram.com/b3tterrunclubb/p/DCWmTKUtGlR/,2024-11-14T13:15:26.000Z,imagen,,,232 Me gusta,7
https://www.instagram.com/b3tterrunclubb/p/DGTIcvdtDAj/,2025-02-20T15:02:28.000Z,imagen,,,466 Me gusta,7
https://www.instagram.com/b3tterrunclubb/p/DF8IlHKtCZ4/,2025-02-11T16:41:04.000Z,imagen,,,459 Me gusta,4
https://www.instagram.com/b3tterrunclubb/p/DEHqqgJtmsA/,2024-12-28T11:07:46.000Z,imagen,,,2301 Me gusta,8
